member_id,household_id,primary_member_id,primary_member_name,full_name,date_of_birth,gender,physical_address,region,district,nwsc_area,town_or_ward,member_marker,relationship_to_primary,seniority_level,job_title,organisation_unit,synthetic_record
NWSC-MEM-000431,NWSC-HH-000431,NWSC-MEM-000431,Martha Obote,Martha Obote,1983-04-22,Female,"Plot 759, Hill Road, Namanve, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Namanve,PRIMARY,,Field/Operations,Leakage Technician,Procurement & Stores,TRUE
NWSC-MEM-000432,NWSC-HH-000432,NWSC-MEM-000432,Annet Kagoya,Annet Kagoya,1987-08-22,Female,"Plot 812, Hill Road, Goma, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Goma,PRIMARY,,Professional/Officer,Civil Engineer,Procurement & Stores,TRUE
NWSC-MEM-000433,NWSC-HH-000433,NWSC-MEM-000433,Catherine Kiconco,Catherine Kiconco,2003-12-11,Female,"Plot 707, High Street, Namayumba, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Namayumba,PRIMARY,,Professional/Officer,Finance Officer,Kampala Water,TRUE
NWSC-MEM-000434,NWSC-HH-000434,NWSC-MEM-000434,Raymond Nansubuga,Raymond Nansubuga,1990-01-03,Male,"Plot 327, Main Street, Seeta, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Seeta,PRIMARY,,Field/Operations,Network Technician,Kampala Water,TRUE
NWSC-MEM-000435,NWSC-HH-000435,NWSC-MEM-000435,Angela Kato,Angela Kato,2002-06-10,Female,"Plot 84, Lake View Road, Rubaga, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Rubaga,PRIMARY,,Professional/Officer,Commercial Officer,Engineering Services,TRUE
NWSC-MEM-000436,NWSC-HH-000436,NWSC-MEM-000436,Daniel Kagoya,Daniel Kagoya,1994-03-09,Male,"Plot 48, Lake View Road, Najjeera, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Najjeera,PRIMARY,,Support/Admin,Stores Assistant,Kampala Water,TRUE
NWSC-MEM-000437,NWSC-HH-000437,NWSC-MEM-000437,Peace Auma,Peace Auma,2003-11-04,Female,"Plot 800, Mission Road, Kira, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Kira,PRIMARY,,Professional/Officer,Human Resource Officer,Kampala Water,TRUE
NWSC-MEM-000438,NWSC-HH-000438,NWSC-MEM-000438,Linda Mutebi,Linda Mutebi,2005-04-21,Female,"Plot 876, Council Road, Wakiso, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Wakiso,PRIMARY,,Support/Admin,Customer Care Assistant,Public Relations & Corporate Communications,TRUE
NWSC-MEM-000439,NWSC-HH-000439,NWSC-MEM-000439,James Kiconco,James Kiconco,1985-09-21,Male,"Plot 642, Commercial Street, Nabweru, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nabweru,PRIMARY,,Field/Operations,Pump Attendant,Kampala Water,TRUE
NWSC-MEM-000440,NWSC-HH-000440,NWSC-MEM-000440,Emmanuel Ntale,Emmanuel Ntale,1989-03-16,Male,"Plot 654, Civic Road, Kira, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Kira,PRIMARY,,Field/Operations,Leakage Technician,Internal Audit,TRUE
NWSC-MEM-000441,NWSC-HH-000441,NWSC-MEM-000441,Halima Ntale,Halima Ntale,1989-01-28,Female,"Plot 749, Old Kampala Road, Kakiri, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Kakiri,PRIMARY,,Professional/Officer,Procurement Officer,Kampala Water,TRUE
NWSC-MEM-000442,NWSC-HH-000442,NWSC-MEM-000442,Timothy Nanyonga,Timothy Nanyonga,1988-10-21,Male,"Plot 154, Spring Road, Nakawa, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Nakawa,PRIMARY,,Supervisor/Specialist,Network Supervisor,Kampala Water,TRUE
NWSC-MEM-000443,NWSC-HH-000443,NWSC-MEM-000443,Violet Tusubira,Violet Tusubira,1991-02-07,Female,"Plot 146, Station Road, Busiro, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Busiro,PRIMARY,,Supervisor/Specialist,Water Quality Specialist,Kampala Water,TRUE
NWSC-MEM-000444,NWSC-HH-000444,NWSC-MEM-000444,Joshua Odongo,Joshua Odongo,1990-10-24,Male,"Plot 290, Reservoir Road, Nabweru, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nabweru,PRIMARY,,Professional/Officer,Finance Officer,Information & Business Solutions,TRUE
NWSC-MEM-000445,NWSC-HH-000445,NWSC-MEM-000445,Ocen Wabwire,Ocen Wabwire,1991-07-18,Male,"Plot 497, Spring Road, Busiro, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Busiro,PRIMARY,,Field/Operations,Pump Attendant,Kampala Water,TRUE
NWSC-MEM-000446,NWSC-HH-000446,NWSC-MEM-000446,Hassan Walusimbi,Hassan Walusimbi,2001-05-12,Male,"Plot 359, Reservoir Road, Kira, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Kira,PRIMARY,,Support/Admin,Customer Care Assistant,Commercial & Customer Services,TRUE
NWSC-MEM-000447,NWSC-HH-000447,NWSC-MEM-000447,Collins Kagoya,Collins Kagoya,1987-10-03,Male,"Plot 352, High Street, Seeta, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Seeta,PRIMARY,,Supervisor/Specialist,Water Quality Specialist,Information & Business Solutions,TRUE
NWSC-MEM-000448,NWSC-HH-000448,NWSC-MEM-000448,Esther Tusubira,Esther Tusubira,1998-07-21,Female,"Plot 539, School Lane, Busiro, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Busiro,PRIMARY,,Field/Operations,Field Assistant,Kampala Water,TRUE
NWSC-MEM-000449,NWSC-HH-000449,NWSC-MEM-000449,Abdul Ouma,Abdul Ouma,1992-02-17,Male,"Plot 66, Reservoir Road, Kira, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Kira,PRIMARY,,Supervisor/Specialist,Billing Supervisor,Water Quality,TRUE
NWSC-MEM-000450,NWSC-HH-000450,NWSC-MEM-000450,Catherine Olanya,Catherine Olanya,1985-01-28,Female,"Plot 41, Main Street, Makindye, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Makindye,PRIMARY,,Field/Operations,Field Assistant,Kampala Water,TRUE
NWSC-MEM-000451,NWSC-HH-000451,NWSC-MEM-000451,Aisha Opio,Aisha Opio,1989-07-11,Female,"Plot 901, Civic Road, Nansana, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nansana,PRIMARY,,Area/Branch Manager,Customer Service Manager,Internal Audit,TRUE
NWSC-MEM-000452,NWSC-HH-000452,NWSC-MEM-000452,Irene Okot,Irene Okot,1995-04-01,Female,"Plot 939, Hospital Road, Kakiri, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Kakiri,PRIMARY,,Field/Operations,Plant Operator,Commercial & Customer Services,TRUE
NWSC-MEM-000453,NWSC-HH-000453,NWSC-MEM-000453,Simon Mukasa,Simon Mukasa,1988-07-19,Male,"Plot 511, Main Street, Kira, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Kira,PRIMARY,,Supervisor/Specialist,Projects Supervisor,Kampala Water,TRUE
NWSC-MEM-000454,NWSC-HH-000454,NWSC-MEM-000454,John Nansubuga,John Nansubuga,1991-03-14,Male,"Plot 509, Reservoir Road, Kakiri Road, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Kakiri Road,PRIMARY,,Area/Branch Manager,District Operations Manager,Public Relations & Corporate Communications,TRUE
NWSC-MEM-000455,NWSC-HH-000455,NWSC-MEM-000455,Richard Katumba,Richard Katumba,2002-12-19,Male,"Plot 684, Market Street, Namusera, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Namusera,PRIMARY,,Field/Operations,Meter Reader,Technical Services,TRUE
NWSC-MEM-000456,NWSC-HH-000456,NWSC-MEM-000456,Lydia Nakku,Lydia Nakku,1986-06-10,Female,"Plot 504, Church Road, Nansana, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nansana,PRIMARY,,Supervisor/Specialist,Projects Supervisor,Public Relations & Corporate Communications,TRUE
NWSC-MEM-000457,NWSC-HH-000457,NWSC-MEM-000457,Jackie Namutebi,Jackie Namutebi,1999-05-20,Female,"Plot 716, Commercial Street, Nansana, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nansana,PRIMARY,,Professional/Officer,IT Officer,Commercial & Customer Services,TRUE
NWSC-MEM-000458,NWSC-HH-000458,NWSC-MEM-000458,Okello Laker,Okello Laker,1986-08-27,Male,"Plot 491, Water Works Road, Nabweru, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nabweru,PRIMARY,,Supervisor/Specialist,Water Quality Specialist,Kampala Water,TRUE
NWSC-MEM-000459,NWSC-HH-000459,NWSC-MEM-000459,Akello Senyonga,Akello Senyonga,1994-02-08,Female,"Plot 143, Station Road, Bweyogerere, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Bweyogerere,PRIMARY,,Professional/Officer,Commercial Officer,Public Relations & Corporate Communications,TRUE
NWSC-MEM-000460,NWSC-HH-000460,NWSC-MEM-000460,Godfrey Agaba,Godfrey Agaba,1986-05-07,Male,"Plot 577, Spring Road, Bweyogerere, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Bweyogerere,PRIMARY,,Professional/Officer,IT Officer,Human Resource,TRUE
NWSC-MEM-000461,NWSC-HH-000461,NWSC-MEM-000461,James Biryomumaisho,James Biryomumaisho,1988-01-06,Male,"Plot 233, Water Works Road, Mukono Central, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Mukono Central,PRIMARY,,Supervisor/Specialist,Network Supervisor,Commercial & Customer Services,TRUE
NWSC-MEM-000462,NWSC-HH-000462,NWSC-MEM-000462,Samuel Anywar,Samuel Anywar,1976-08-17,Male,"Plot 677, Civic Road, Namayumba, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Namayumba,PRIMARY,,Field/Operations,Pump Attendant,Kampala Water,TRUE
NWSC-MEM-000463,NWSC-HH-000463,NWSC-MEM-000463,David Waiswa,David Waiswa,1990-01-26,Male,"Plot 573, Industrial Lane, Kawanda, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Kawanda,PRIMARY,,Area/Branch Manager,Branch Manager,Commercial & Customer Services,TRUE
NWSC-MEM-000464,NWSC-HH-000464,NWSC-MEM-000464,Agnes Okello,Agnes Okello,1994-11-29,Female,"Plot 825, Station Road, Nakasero, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Nakasero,PRIMARY,,Field/Operations,Pump Attendant,Information & Business Solutions,TRUE
NWSC-MEM-000465,NWSC-HH-000465,NWSC-MEM-000465,Godfrey Auma,Godfrey Auma,1990-08-04,Male,"Plot 397, Civic Road, Kakiri, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Kakiri,PRIMARY,,Area/Branch Manager,Area Manager,Technical Services,TRUE
NWSC-MEM-000466,NWSC-HH-000466,NWSC-MEM-000466,Violet Akena,Violet Akena,2001-07-12,Female,"Plot 748, Main Street, Busiro, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Busiro,PRIMARY,,Professional/Officer,Human Resource Officer,Kampala Water,TRUE
NWSC-MEM-000467,NWSC-HH-000467,NWSC-MEM-000467,Sarah Nantongo,Sarah Nantongo,1983-03-15,Female,"Plot 872, Mission Road, Goma, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Goma,PRIMARY,,Field/Operations,Meter Reader,Internal Audit,TRUE
NWSC-MEM-000468,NWSC-HH-000468,NWSC-MEM-000468,Julius Laker,Julius Laker,1994-08-29,Male,"Plot 720, Water Works Road, Nabweru, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nabweru,PRIMARY,,Supervisor/Specialist,Water Quality Specialist,Kampala Water,TRUE
NWSC-MEM-000469,NWSC-HH-000469,NWSC-MEM-000469,Timothy Nanyonga,Timothy Nanyonga,2000-12-09,Male,"Plot 3, Spring Road, Kakiri, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Kakiri,PRIMARY,,Support/Admin,Driver,Information & Business Solutions,TRUE
NWSC-MEM-000470,NWSC-HH-000470,NWSC-MEM-000470,Violet Mugisha,Violet Mugisha,1986-04-27,Female,"Plot 785, Commercial Street, Busiro, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Busiro,PRIMARY,,Senior Director/Director,Director of Customer Services,Commercial & Customer Services,TRUE
NWSC-MEM-000471,NWSC-HH-000471,NWSC-MEM-000471,Andrew Tusubira,Andrew Tusubira,1998-07-25,Male,"Plot 416, Council Road, Namayumba, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Namayumba,PRIMARY,,Supervisor/Specialist,Water Quality Specialist,Internal Audit,TRUE
NWSC-MEM-000472,NWSC-HH-000472,NWSC-MEM-000472,Ritah Bukenya,Ritah Bukenya,1976-01-10,Female,"Plot 949, Spring Road, Masulita, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Masulita,PRIMARY,,Field/Operations,Pump Attendant,Legal Services,TRUE
NWSC-MEM-000473,NWSC-HH-000473,NWSC-MEM-000473,Rebecca Obote,Rebecca Obote,1989-08-19,Female,"Plot 197, Hospital Road, Namusera, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Namusera,PRIMARY,,Professional/Officer,Commercial Officer,Internal Audit,TRUE
NWSC-MEM-000474,NWSC-HH-000474,NWSC-MEM-000474,Godfrey Ocen,Godfrey Ocen,1991-06-24,Male,"Plot 335, Reservoir Road, Bugolobi, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Bugolobi,PRIMARY,,Area/Branch Manager,Area Manager,Procurement & Stores,TRUE
NWSC-MEM-000475,NWSC-HH-000475,NWSC-MEM-000475,Raymond Katumba,Raymond Katumba,1991-09-10,Male,"Plot 506, School Lane, Goma, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Goma,PRIMARY,,Support/Admin,Administrative Assistant,Kampala Water,TRUE
NWSC-MEM-000476,NWSC-HH-000476,NWSC-MEM-000476,Florence Laker,Florence Laker,1988-08-01,Female,"Plot 374, Church Road, Kazo, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Kazo,PRIMARY,,Field/Operations,Network Technician,Commercial & Customer Services,TRUE
NWSC-MEM-000477,NWSC-HH-000477,NWSC-MEM-000477,Opio Mugisha,Opio Mugisha,1993-02-11,Male,"Plot 68, Old Kampala Road, Masulita, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Masulita,PRIMARY,,Professional/Officer,Procurement Officer,Technical Services,TRUE
NWSC-MEM-000478,NWSC-HH-000478,NWSC-MEM-000478,Ibrahim Otieno,Ibrahim Otieno,2001-11-15,Male,"Plot 153, Station Road, Kawanda, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Kawanda,PRIMARY,,Support/Admin,Driver,Regional Operations,TRUE
NWSC-MEM-000479,NWSC-HH-000479,NWSC-MEM-000479,Susan Nantongo,Susan Nantongo,1976-04-18,Female,"Plot 26, Spring Road, Bweyogerere, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Bweyogerere,PRIMARY,,Field/Operations,Field Assistant,Human Resource,TRUE
NWSC-MEM-000480,NWSC-HH-000480,NWSC-MEM-000480,Michael Bukenya,Michael Bukenya,1998-05-20,Male,"Plot 174, High Street, Bweyogerere, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Bweyogerere,PRIMARY,,Supervisor/Specialist,Water Quality Specialist,Water Quality,TRUE
NWSC-MEM-000481,NWSC-HH-000481,NWSC-MEM-000481,Sarah Tusubira,Sarah Tusubira,1989-08-28,Female,"Plot 135, Council Road, Nakawa, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Nakawa,PRIMARY,,Professional/Officer,IT Officer,Public Relations & Corporate Communications,TRUE
NWSC-MEM-000482,NWSC-HH-000482,NWSC-MEM-000482,Michael Nansubuga,Michael Nansubuga,1964-03-15,Male,"Plot 562, Hospital Road, Kazo, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Kazo,PRIMARY,,Executive Leadership,Corporate Strategy Lead,Kampala Water,TRUE
NWSC-MEM-000483,NWSC-HH-000483,NWSC-MEM-000483,Brian Bamwesigye,Brian Bamwesigye,1987-01-10,Male,"Plot 995, Hospital Road, Mukono Central, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Mukono Central,PRIMARY,,Support/Admin,Driver,Kampala Water,TRUE
NWSC-MEM-000484,NWSC-HH-000484,NWSC-MEM-000484,Robert Kisembo,Robert Kisembo,1991-02-11,Male,"Plot 199, Spring Road, Kyaliwajjala, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Kyaliwajjala,PRIMARY,,Supervisor/Specialist,Projects Supervisor,Internal Audit,TRUE
NWSC-MEM-000485,NWSC-HH-000485,NWSC-MEM-000485,Aisha Kizza,Aisha Kizza,1988-10-02,Female,"Plot 654, Reservoir Road, Kakiri, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Kakiri,PRIMARY,,Field/Operations,Pump Attendant,Public Relations & Corporate Communications,TRUE
NWSC-MEM-000486,NWSC-HH-000486,NWSC-MEM-000486,Rebecca Baluku,Rebecca Baluku,1978-08-13,Female,"Plot 133, Hospital Road, Kawanda, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Kawanda,PRIMARY,,Field/Operations,Pump Attendant,Commercial & Customer Services,TRUE
NWSC-MEM-000487,NWSC-HH-000487,NWSC-MEM-000487,Ritah Kakooza,Ritah Kakooza,1981-12-15,Female,"Plot 228, Industrial Lane, Busiro, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Busiro,PRIMARY,,Field/Operations,Pump Attendant,Kampala Water,TRUE
NWSC-MEM-000488,NWSC-HH-000488,NWSC-MEM-000488,Catherine Akello,Catherine Akello,1999-10-10,Female,"Plot 157, Mission Road, Masulita, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Masulita,PRIMARY,,Support/Admin,Customer Care Assistant,Kampala Water,TRUE
NWSC-MEM-000489,NWSC-HH-000489,NWSC-MEM-000489,Simon Kizza,Simon Kizza,1987-03-17,Male,"Plot 192, Reservoir Road, Nansana, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nansana,PRIMARY,,Field/Operations,Leakage Technician,Procurement & Stores,TRUE
NWSC-MEM-000490,NWSC-HH-000490,NWSC-MEM-000490,Rebecca Bamwesigye,Rebecca Bamwesigye,1980-12-28,Female,"Plot 886, Market Street, Kawanda, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Kawanda,PRIMARY,,Field/Operations,Network Technician,Finance & Corporate Strategy,TRUE
NWSC-MEM-000491,NWSC-HH-000491,NWSC-MEM-000491,Collins Bukenya,Collins Bukenya,1979-04-21,Male,"Plot 286, Church Road, Seeta, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Seeta,PRIMARY,,Field/Operations,Leakage Technician,Planning & Capital Development,TRUE
NWSC-MEM-000492,NWSC-HH-000492,NWSC-MEM-000492,Prossy Bamwesigye,Prossy Bamwesigye,1988-08-14,Female,"Plot 982, Civic Road, Nabweru, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nabweru,PRIMARY,,Support/Admin,Records Clerk,Procurement & Stores,TRUE
NWSC-MEM-000493,NWSC-HH-000493,NWSC-MEM-000493,Peter Mugisha,Peter Mugisha,1994-08-21,Male,"Plot 648, Mission Road, Bweyogerere, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Bweyogerere,PRIMARY,,Professional/Officer,Procurement Officer,Legal Services,TRUE
NWSC-MEM-000494,NWSC-HH-000368,NWSC-MEM-000368,Martha Namutebi,Ocen Namutebi,2011-03-15,Male,"Plot 566, Council Road, Ntinda, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Ntinda,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-000495,NWSC-HH-000456,NWSC-MEM-000456,Lydia Nakku,Achen Nakku,2005-11-01,Female,"Plot 504, Church Road, Nansana, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nansana,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-000496,NWSC-HH-000198,NWSC-MEM-000198,Ocen Kato,Opio Kato,1957-02-20,Male,"Plot 154, Hospital Road, Najjeera, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Najjeera,DEPENDANT,Parent,Dependant,,,TRUE
NWSC-MEM-000497,NWSC-HH-000348,NWSC-MEM-000348,Allan Tusubira,Patricia Kagoya,1993-10-28,Female,"Plot 931, Hill Road, Buloba, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Buloba,DEPENDANT,Spouse,Dependant,,,TRUE
NWSC-MEM-000498,NWSC-HH-000412,NWSC-MEM-000412,Ibrahim Agaba,Collins Agaba,2022-12-14,Male,"Plot 446, Lake View Road, Namanve, Mukono District, Uganda",Kampala Metropolitan Region,Mukono,Mukono Municipality,Namanve,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-000499,NWSC-HH-000038,NWSC-MEM-000038,Abdul Nabirye,Kato Nabirye,2017-09-17,Male,"Plot 25, Council Road, Masulita, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kakiri,Masulita,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-000500,NWSC-HH-000048,NWSC-MEM-000048,Brian Nakku,Joan Nakku,1943-02-13,Female,"Plot 89, Mission Road, Buloba, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Buloba,DEPENDANT,Parent,Dependant,,,TRUE
NWSC-MEM-000501,NWSC-HH-000489,NWSC-MEM-000489,Simon Kizza,Stella Kizza,2020-12-22,Female,"Plot 192, Reservoir Road, Nansana, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Nansana,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-000502,NWSC-HH-000446,NWSC-MEM-000446,Hassan Walusimbi,Irene Walusimbi,2023-08-08,Female,"Plot 359, Reservoir Road, Kira, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Kira,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-000503,NWSC-HH-000313,NWSC-MEM-000313,Charles Kato,Susan Kato,2012-05-21,Female,"Plot 457, Old Kampala Road, Buloba, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Wakiso TC/Buloba,Buloba,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-000504,NWSC-HH-000021,NWSC-MEM-000021,Collins Kakooza,Aisha Kakooza,2008-03-16,Female,"Plot 562, Lake View Road, Kazo, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Kazo,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-000505,NWSC-HH-000144,NWSC-MEM-000144,Charles Wamala,Peter Wamala,2015-10-15,Male,"Plot 496, Hospital Road, Kira, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Kira Municipality,Kira,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-000506,NWSC-HH-000291,NWSC-MEM-000291,Julius Mugisha,Angela Mugisha,2020-11-17,Female,"Plot 35, School Lane, Kazo, Wakiso District, Uganda",Kampala Metropolitan Region,Wakiso,Nansana TC,Kazo,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-000507,NWSC-HH-000157,NWSC-MEM-000157,Judith Ouma,Agnes Ouma,2000-05-19,Female,"Plot 553, Market Street, Bugolobi, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Bugolobi,DEPENDANT,Child,Dependant,,,TRUE
NWSC-MEM-000508,NWSC-HH-000350,NWSC-MEM-000350,Isaac Akello,Joseph Akello,2025-08-06,Male,"Plot 32, Mission Road, Bugolobi, Kampala District, Uganda",Kampala Metropolitan Region,Kampala,Kampala City,Bugolobi,DEPENDANT,Child,Dependant,,,TRUE
